"/mnt/pmem0/scheinost/benchmark.db","10000","1","46043.9"
"Loading","benchmark.db","10000","pmem-nvme","486","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","5708","ms"
"Loading","benchmark.db","100000","false","1828","ms"
"Loading","benchmark.db","100000","wal-only","5530","ms"
"Loading","benchmark.db","100000","pmem-nvme","5699","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","59434","ms"
"Loading","benchmark.db","1000000","false","19709","ms"
"Loading","benchmark.db","1000000","wal-only","61934","ms"
"Loading","benchmark.db","1000000","pmem-nvme","58677","ms"
#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","150","ms"
"Loading","benchmark.db","10000","false","162","ms"
"Loading","benchmark.db","10000","wal-only","473","ms"
"Loading","benchmark.db","10000","pmem-nvme","150","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","1555","ms"
"Loading","benchmark.db","100000","false","1778","ms"
"Loading","benchmark.db","100000","wal-only","5667","ms"
"Loading","benchmark.db","100000","pmem-nvme","1573","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","15817","ms"
"Loading","benchmark.db","1000000","false","18821","ms"
"Loading","benchmark.db","1000000","wal-only","59927","ms"
"Loading","benchmark.db","1000000","pmem-nvme","16757","ms"

#########################################
		new test run LOADING TIMES PMEMPERSIST IN WRITE FUNCTION
#########################################
#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","501","ms"
"Loading","benchmark.db","10000","false","169","ms"
"Loading","benchmark.db","10000","wal-only","465","ms"
"Loading","benchmark.db","10000","pmem-nvme","465","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","5646","ms"
"Loading","benchmark.db","100000","false","1844","ms"
"Loading","benchmark.db","100000","wal-only","5669","ms"
"Loading","benchmark.db","100000","pmem-nvme","5620","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","59190","ms"
"Loading","benchmark.db","1000000","false","19692","ms"
"Loading","benchmark.db","1000000","wal-only","61611","ms"
"Loading","benchmark.db","1000000","pmem-nvme","60242","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000000","true","623617","ms"
"Loading","benchmark.db","10000000","false","203216","ms"
"Loading","benchmark.db","10000000","wal-only","622986","ms"
"Loading","benchmark.db","10000000","pmem-nvme","623951","ms"


#########################################
		new test run LOADING TIMES PMEMPERSIST IN SYNC FUNCTION
##################################################################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","152","ms"
"Loading","benchmark.db","10000","false","167","ms"
"Loading","benchmark.db","10000","wal-only","151","ms"
"Loading","benchmark.db","10000","pmem-nvme","153","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","1568","ms"
"Loading","benchmark.db","100000","false","1837","ms"
"Loading","benchmark.db","100000","wal-only","1601","ms"
"Loading","benchmark.db","100000","pmem-nvme","1662","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","16437","ms"
"Loading","benchmark.db","1000000","false","18920","ms"
"Loading","benchmark.db","1000000","wal-only","15708","ms"
"Loading","benchmark.db","1000000","pmem-nvme","15757","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000000","true","175437","ms"
"Loading","benchmark.db","10000000","false","202830","ms"
"Loading","benchmark.db","10000000","wal-only","170230","ms"
"Loading","benchmark.db","10000000","pmem-nvme","171417","ms"


#########################################
		new test run EVAL Test TIMES PMEMPERSIST IN SYNC FUNCTION
#########################################

#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","150","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","47166.1","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","47030.7","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","47037.2","tps"
"Loading","benchmark.db","10000","false","169","ms"
"Benchmark","benchmark.db","10000","false","46087.7","tps"
"Benchmark","benchmark.db","10000","false","46023.2","tps"
"Benchmark","benchmark.db","10000","false","46267.7","tps"
"Loading","benchmark.db","10000","wal-only","151","ms"
"Benchmark","benchmark.db","10000","wal-only","46390.6","tps"
"Benchmark","benchmark.db","10000","wal-only","46671.2","tps"
"Benchmark","benchmark.db","10000","wal-only","46535.7","tps"
"Loading","benchmark.db","10000","pmem-nvme","150","ms"
"Benchmark","benchmark.db","10000","pmem-nvme","46700.9","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","46670.7","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","46860.8","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","1593","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","43359.7","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","43118.4","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","43439.4","tps"
"Loading","benchmark.db","100000","false","1875","ms"
"Benchmark","benchmark.db","100000","false","41859.2","tps"
"Benchmark","benchmark.db","100000","false","42365.2","tps"
"Benchmark","benchmark.db","100000","false","44128.9","tps"
"Loading","benchmark.db","100000","wal-only","1574","ms"
"Benchmark","benchmark.db","100000","wal-only","43407.2","tps"
"Benchmark","benchmark.db","100000","wal-only","43299","tps"
"Benchmark","benchmark.db","100000","wal-only","43072.8","tps"
"Loading","benchmark.db","100000","pmem-nvme","1570","ms"
"Benchmark","benchmark.db","100000","pmem-nvme","43345.8","tps"
"Benchmark","benchmark.db","100000","pmem-nvme","43333.3","tps"
"Benchmark","benchmark.db","100000","pmem-nvme","43373.1","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","16534","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","37766.3","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","40359","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","40073.9","tps"
"Loading","benchmark.db","1000000","false","20025","ms"
"Benchmark","benchmark.db","1000000","false","36567.4","tps"
"Benchmark","benchmark.db","1000000","false","37687","tps"
"Benchmark","benchmark.db","1000000","false","37408.4","tps"
"Loading","benchmark.db","1000000","wal-only","15770","ms"
"Benchmark","benchmark.db","1000000","wal-only","40186","tps"
"Benchmark","benchmark.db","1000000","wal-only","40266.9","tps"
"Benchmark","benchmark.db","1000000","wal-only","40017.5","tps"
"Loading","benchmark.db","1000000","pmem-nvme","15703","ms"
"Benchmark","benchmark.db","1000000","pmem-nvme","40114.8","tps"
