"benchmark","database","VFS","phase","scale_factor","value","unit","test-specific-info","threads"
n______________________________________________________
			New test run
______________________________________________________
"SSB-524288","SQLite","PMem","evaluation"2","2.83532","s","q4.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","2.69749","s","q4.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","1.13442","s","q1.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","0.946854","s","q1.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","0.844462","s","q1.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","8.41771","s","q2.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","8.15947","s","q2.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","7.86436","s","q2.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","4.19387","s","q3.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","2.98282","s","q3.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","3.01938","s","q3.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","3.01363","s","q3.4","1"
"SSB-524288","SQLite","PMem","evaluation"2","4.41235","s","q4.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","2.74566","s","q4.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","2.62304","s","q4.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","1.14056","s","q1.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","0.944126","s","q1.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","0.845067","s","q1.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","8.53042","s","q2.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","8.41811","s","q2.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","8.13125","s","q2.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","4.22934","s","q3.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","3.07131","s","q3.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","3.05241","s","q3.3","1"
"SSB-524288","SQLite","PMem","evaluation"2","3.04696","s","q3.4","1"
"SSB-524288","SQLite","PMem","evaluation"2","4.48916","s","q4.1","1"
"SSB-524288","SQLite","PMem","evaluation"2","2.7632","s","q4.2","1"
"SSB-524288","SQLite","PMem","evaluation"2","2.62775","s","q4.3","1"
"SSB-0","SQLite","PMem","evaluation"2","1.27961","s","q1.1","1"
"SSB-0","SQLite","PMem","evaluation"2","0.778007","s","q1.2","1"
"SSB-0","SQLite","PMem","evaluation"2","0.746585","s","q1.3","1"
"SSB-0","SQLite","PMem","evaluation"2","0.922813","s","q2.1","1"
"SSB-0","SQLite","PMem","evaluation"2","0.734037","s","q2.2","1"
"SSB-0","SQLite","PMem","evaluation"2","0.685524","s","q2.3","1"
"SSB-0","SQLite","PMem","evaluation"2","1.77618","s","q3.1","1"
"SSB-0","SQLite","PMem","evaluation"2","0.721655","s","q3.2","1"
"SSB-0","SQLite","PMem","evaluation"2","0.663999","s","q3.3","1"
"SSB-0","SQLite","PMem","evaluation"2","0.65923","s","q3.4","1"
"SSB-0","SQLite","PMem","evaluation"2","1.3845","s","q4.1","1"
"SSB-0","SQLite","PMem","evaluation"2","1.30782","s","q4.2","1"
"SSB-0","SQLite","PMem","evaluation"2","1.06176","s","q4.3","1"
"SSB-0","SQLite","PMem","evaluation"2","1.17675","s","q1.1","1"
"SSB-0","SQLite","PMem","evaluation"2","0.798714","s","q1.2","1"
"SSB-0","SQLite","PMem","evaluation"2","0.776661","s","q1.3","1"
"SSB-0","SQLite","PMem","evaluation"2","0.941769","s","q2.1","1"
"SSB-0","SQLite","PMem","evaluation"2","0.749363","s","q2.2","1"
