______________________________________________________
			Unix cache=1gb
______________________________________________________
"SSB","SQLite","SQLite","unix","evaluation","2","1.56007","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","1.25852","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","28.5227","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","27.6139","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","27.3559","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","11.2403","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","8.17033","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.89393","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.91793","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","12.264","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.01825","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","6.65861","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.28252","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.98883","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.938194","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.4764","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.02756","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.899175","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","3.24653","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.997617","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.867292","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.851977","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","2.54803","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.85342","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.25127","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","2.25817","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.989949","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.934763","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.46846","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.02008","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.897123","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","3.24513","s","q3.1","1","1"
